Date,5Yr,7Yr,10Yr,20Yr,30Yr,Date_WTI,WTI_Closing_Price
2008-01-08,0.95,1.36,1.57,1.89,N/A,2008-01-07,95.08999633789062
2008-01-09,0.94,1.35,1.56,1.87,N/A,2008-01-08,96.33000183105467
2008-01-10,1.04,1.44,1.68,1.97,N/A,2008-01-09,95.66999816894533
2008-01-11,0.91,1.3,1.56,1.87,N/A,2008-01-10,93.70999908447266
2008-01-14,0.89,1.28,1.53,1.84,N/A,2008-01-11,92.69000244140624
2008-01-15,0.84,1.2,1.45,1.77,N/A,2008-01-14,94.1999969482422
2008-01-16,0.89,1.26,1.5,1.83,N/A,2008-01-15,91.9000015258789
2008-01-17,0.84,1.2,1.43,1.76,N/A,2008-01-16,90.83999633789062
2008-01-18,0.82,1.18,1.42,1.78,N/A,2008-01-17,90.12999725341795
2008-01-22,0.67,1.05,1.28,1.72,N/A,2008-01-18,90.56999969482422
2008-01-23,0.72,1.07,1.31,1.69,N/A,2008-01-22,89.8499984741211
2008-01-24,0.86,1.2,1.44,1.81,N/A,2008-01-23,86.98999786376953
2008-01-25,0.76,1.1,1.34,1.71,N/A,2008-01-24,89.41000366210938
2008-01-28,0.75,1.09,1.33,1.71,N/A,2008-01-25,90.70999908447266
2008-01-29,0.77,1.11,1.37,1.76,N/A,2008-01-28,90.98999786376952
2008-01-30,0.84,1.19,1.45,1.82,N/A,2008-01-29,91.63999938964844
2008-01-31,0.67,1.04,1.33,1.71,N/A,2008-01-30,92.33000183105467
2008-02-01,0.66,1.04,1.31,1.69,N/A,2008-01-31,91.75
2008-02-04,0.74,1.11,1.38,1.76,N/A,2008-02-01,88.95999908447266
2008-02-05,0.68,1.07,1.34,1.72,N/A,2008-02-04,90.0199966430664
2008-02-06,0.71,1.08,1.36,1.75,N/A,2008-02-05,88.41000366210938
2008-02-07,0.8,1.18,1.47,1.86,N/A,2008-02-06,87.13999938964844
2008-02-08,0.67,1.07,1.36,1.78,N/A,2008-02-07,88.11000061035156
2008-02-11,0.62,1.02,1.32,1.75,N/A,2008-02-08,91.7699966430664
2008-02-12,0.65,1.06,1.36,1.79,N/A,2008-02-11,93.58999633789062
2008-02-13,0.68,1.11,1.42,1.89,N/A,2008-02-12,92.77999877929688
2008-02-14,0.78,1.25,1.57,2.05,N/A,2008-02-13,93.2699966430664
2008-02-15,0.68,1.15,1.48,1.96,N/A,2008-02-14,95.45999908447266
2008-02-19,0.78,1.23,1.56,2.02,N/A,2008-02-15,95.5
2008-02-20,0.77,1.23,1.55,2.0,N/A,2008-02-19,100.01000213623048
2008-02-21,0.63,1.1,1.43,1.92,N/A,2008-02-20,100.73999786376952
2008-02-22,0.64,1.1,1.44,1.95,N/A,2008-02-21,98.2300033569336
2008-02-25,0.71,1.19,1.53,2.01,N/A,2008-02-22,98.80999755859376
2008-02-26,0.6,1.1,1.44,1.98,N/A,2008-02-25,99.2300033569336
2008-02-27,0.57,1.08,1.42,1.96,N/A,2008-02-26,100.87999725341795
2008-02-28,0.39,0.91,1.26,1.84,N/A,2008-02-27,99.63999938964844
2008-02-29,0.2,0.74,1.1,1.71,N/A,2008-02-28,102.58999633789062
2008-03-03,0.19,0.74,1.08,1.71,N/A,2008-02-29,101.83999633789062
2008-03-04,0.2,0.8,1.15,1.79,N/A,2008-03-03,102.4499969482422
2008-03-05,0.23,0.8,1.16,1.8,N/A,2008-03-04,99.5199966430664
2008-03-06,0.13,0.7,1.07,1.72,N/A,2008-03-05,104.5199966430664
2008-03-07,0.08,0.65,1.01,1.68,N/A,2008-03-06,105.47000122070312
2008-03-10,0.01,0.55,0.9,1.6,N/A,2008-03-07,105.1500015258789
2008-03-11,0.2,0.69,1.05,1.69,N/A,2008-03-10,107.9000015258789
2008-03-12,0.12,0.59,0.95,1.58,N/A,2008-03-11,108.75
2008-03-13,0.15,0.68,1.05,1.7,N/A,2008-03-12,109.91999816894533
2008-03-14,0.12,0.64,1.01,1.63,N/A,2008-03-13,110.33000183105467
2008-03-17,0.13,0.69,1.05,1.75,N/A,2008-03-14,110.20999908447266
2008-03-18,0.21,0.72,1.08,1.82,N/A,2008-03-17,105.68000030517578
2008-03-19,0.22,0.68,1.04,1.76,N/A,2008-03-18,109.41999816894533
2008-03-20,0.22,0.66,1.02,1.7,N/A,2008-03-19,104.4800033569336
2008-03-24,0.47,0.88,1.24,1.88,N/A,2008-03-20,101.83999633789062
2008-03-25,0.48,0.9,1.25,1.91,N/A,2008-03-24,100.86000061035156
2008-03-26,0.42,0.88,1.24,1.93,N/A,2008-03-25,101.22000122070312
2008-03-27,0.4,0.86,1.23,1.92,N/A,2008-03-26,105.9000015258789
2008-03-28,0.3,0.76,1.13,1.85,N/A,2008-03-27,107.58000183105467
2008-03-31,0.27,0.75,1.11,1.81,N/A,2008-03-28,105.62000274658205
2008-04-01,0.44,0.87,1.22,1.89,N/A,2008-03-31,101.58000183105467
2008-04-02,0.51,0.9,1.26,1.87,N/A,2008-04-01,100.9800033569336
2008-04-03,0.54,0.92,1.28,1.89,N/A,2008-04-02,104.83000183105467
2008-04-04,0.45,0.83,1.18,1.79,N/A,2008-04-03,103.83000183105467
2008-04-07,0.52,0.89,1.23,1.84,N/A,2008-04-04,106.2300033569336
2008-04-08,0.53,0.91,1.26,1.82,N/A,2008-04-07,109.08999633789062
2008-04-09,0.42,0.83,1.19,1.76,N/A,2008-04-08,108.5
2008-04-10,0.47,0.92,1.26,1.8,N/A,2008-04-09,110.87000274658205
2008-04-11,0.4,0.85,1.19,1.75,N/A,2008-04-10,110.11000061035156
2008-04-14,0.43,0.88,1.23,1.78,N/A,2008-04-11,110.13999938964844
2008-04-15,0.48,0.93,1.28,1.84,N/A,2008-04-14,111.76000213623048
2008-04-16,0.6,1.03,1.41,1.95,N/A,2008-04-15,113.79000091552734
2008-04-17,0.68,1.06,1.44,1.95,N/A,2008-04-16,114.93000030517578
2008-04-18,0.71,1.08,1.45,1.95,N/A,2008-04-17,114.86000061035156
2008-04-21,0.7,1.07,1.44,1.95,N/A,2008-04-18,116.69000244140624
2008-04-22,0.72,1.06,1.43,1.93,N/A,2008-04-21,117.4800033569336
2008-04-23,0.73,1.08,1.44,1.95,N/A,2008-04-22,119.37000274658205
2008-04-24,0.89,1.2,1.56,2.05,N/A,2008-04-23,118.3000030517578
2008-04-25,0.89,1.23,1.6,2.09,N/A,2008-04-24,116.05999755859376
2008-04-28,0.84,1.19,1.56,2.06,N/A,2008-04-25,118.5199966430664
2008-04-29,0.82,1.18,1.56,2.04,N/A,2008-04-28,118.75
2008-04-30,0.77,1.13,1.5,1.98,N/A,2008-04-29,115.62999725341795
2008-05-01,0.79,1.17,1.52,2.02,N/A,2008-04-30,113.45999908447266
2008-05-02,0.86,1.22,1.53,2.04,N/A,2008-05-01,112.5199966430664
2008-05-05,0.85,1.19,1.53,2.04,N/A,2008-05-02,116.31999969482422
2008-05-06,0.84,1.23,1.55,2.07,N/A,2008-05-05,119.97000122070312
2008-05-07,0.8,1.2,1.51,2.05,N/A,2008-05-06,121.83999633789062
2008-05-08,0.69,1.12,1.43,1.98,N/A,2008-05-07,123.52999877929688
2008-05-09,0.66,1.09,1.39,1.95,N/A,2008-05-08,123.69000244140624
2008-05-12,0.7,1.1,1.41,1.95,N/A,2008-05-09,125.95999908447266
2008-05-13,0.85,1.21,1.51,2.04,N/A,2008-05-12,124.2300033569336
2008-05-14,0.86,1.2,1.49,2.04,N/A,2008-05-13,125.8000030517578
2008-05-15,0.75,1.1,1.4,1.97,N/A,2008-05-14,124.22000122070312
2008-05-16,0.75,1.11,1.41,1.97,N/A,2008-05-15,124.12000274658205
2008-05-19,0.69,1.07,1.36,1.93,N/A,2008-05-16,126.29000091552734
2008-05-20,0.6,1.01,1.31,1.88,N/A,2008-05-19,127.0500030517578
2008-05-21,0.62,0.99,1.3,1.86,N/A,2008-05-20,129.07000732421875
2008-05-22,0.77,1.12,1.41,1.94,N/A,2008-05-21,133.1699981689453
2008-05-23,0.73,1.07,1.36,1.91,N/A,2008-05-22,130.80999755859375
2008-05-27,0.85,1.18,1.46,2.01,N/A,2008-05-23,132.19000244140625
2008-05-28,0.97,1.3,1.58,2.11,N/A,2008-05-27,128.85000610351562
2008-05-29,1.01,1.35,1.62,2.16,N/A,2008-05-28,131.02999877929688
2008-05-30,1.01,1.32,1.58,2.13,N/A,2008-05-29,126.62000274658205
2008-06-02,0.88,1.24,1.51,2.11,N/A,2008-05-30,127.3499984741211
2008-06-03,0.85,1.23,1.51,2.12,N/A,2008-06-02,127.76000213623048
2008-06-04,0.94,1.32,1.59,2.21,N/A,2008-06-03,124.30999755859376
2008-06-05,0.97,1.36,1.63,2.26,N/A,2008-06-04,122.3000030517578
2008-06-06,0.75,1.18,1.47,2.14,N/A,2008-06-05,127.79000091552734
2008-06-09,0.93,1.27,1.54,2.15,N/A,2008-06-06,138.5399932861328
2008-06-10,1.06,1.36,1.62,2.22,N/A,2008-06-09,134.35000610351562
2008-06-11,0.98,1.35,1.62,2.24,N/A,2008-06-10,131.30999755859375
2008-06-12,1.14,1.46,1.73,2.3,N/A,2008-06-11,136.3800048828125
2008-06-13,1.17,1.51,1.77,2.31,N/A,2008-06-12,136.74000549316406
2008-06-16,1.15,1.49,1.76,2.26,N/A,2008-06-13,134.86000061035156
2008-06-17,1.11,1.47,1.75,2.26,N/A,2008-06-16,134.61000061035156
2008-06-18,1.0,1.4,1.68,2.2,N/A,2008-06-17,134.00999450683594
2008-06-19,1.12,1.49,1.75,2.26,N/A,2008-06-18,136.67999267578125
2008-06-20,1.04,1.44,1.72,2.22,N/A,2008-06-19,131.92999267578125
2008-06-23,1.09,1.48,1.75,2.24,N/A,2008-06-20,134.6199951171875
2008-06-24,0.95,1.36,1.64,2.17,N/A,2008-06-23,136.74000549316406
2008-06-25,0.97,1.37,1.65,2.18,N/A,2008-06-24,137.0
2008-06-26,0.8,1.26,1.55,2.1,N/A,2008-06-25,134.5500030517578
2008-06-27,0.74,1.18,1.48,2.05,N/A,2008-06-26,139.63999938964844
2008-06-30,0.71,1.17,1.48,2.06,N/A,2008-06-27,140.2100067138672
2008-07-01,0.67,1.15,1.49,2.05,N/A,2008-06-30,140.0
2008-07-02,0.61,1.08,1.43,1.98,N/A,2008-07-01,140.97000122070312
2008-07-03,0.56,1.05,1.42,1.98,N/A,2008-07-02,143.57000732421875
2008-07-07,0.6,1.06,1.43,1.99,N/A,2008-07-03,145.2899932861328
2008-07-08,0.67,1.08,1.45,1.98,N/A,2008-07-07,141.3699951171875
2008-07-09,0.57,1.02,1.39,1.92,N/A,2008-07-08,136.0399932861328
2008-07-10,0.53,1.01,1.4,1.94,N/A,2008-07-09,136.0500030517578
2008-07-11,0.67,1.11,1.48,2.03,N/A,2008-07-10,141.64999389648438
2008-07-14,0.62,1.07,1.43,1.98,N/A,2008-07-11,145.0800018310547
2008-07-15,0.57,1.03,1.4,1.98,N/A,2008-07-14,145.17999267578125
2008-07-16,0.64,1.11,1.48,2.06,N/A,2008-07-15,138.74000549316406
2008-07-17,0.81,1.24,1.6,2.13,N/A,2008-07-16,134.60000610351562
2008-07-18,0.92,1.3,1.65,2.15,N/A,2008-07-17,129.2899932861328
2008-07-21,0.94,1.32,1.66,2.17,N/A,2008-07-18,128.8800048828125
2008-07-22,1.06,1.4,1.71,2.22,N/A,2008-07-21,131.0399932861328
2008-07-23,1.22,1.52,1.8,2.26,N/A,2008-07-22,127.9499969482422
2008-07-24,1.09,1.42,1.69,2.17,N/A,2008-07-23,124.44000244140624
2008-07-25,1.21,1.52,1.79,2.26,N/A,2008-07-24,125.48999786376952
2008-07-28,1.09,1.44,1.7,2.19,N/A,2008-07-25,123.26000213623048
2008-07-29,1.21,1.51,1.76,2.23,N/A,2008-07-28,124.7300033569336
2008-07-30,1.14,1.46,1.71,2.21,N/A,2008-07-29,122.19000244140624
2008-07-31,1.09,1.4,1.65,2.16,N/A,2008-07-30,126.7699966430664
2008-08-01,1.06,1.39,1.63,2.13,N/A,2008-07-31,124.08000183105467
2008-08-04,1.09,1.42,1.64,2.14,N/A,2008-08-01,125.0999984741211
2008-08-05,1.18,1.53,1.74,2.2,N/A,2008-08-04,121.41000366210938
2008-08-06,1.22,1.59,1.79,2.25,N/A,2008-08-05,119.16999816894533
2008-08-07,1.07,1.46,1.68,2.13,N/A,2008-08-06,118.58000183105467
2008-08-08,1.17,1.51,1.72,2.15,N/A,2008-08-07,120.0199966430664
2008-08-11,1.26,1.6,1.8,2.24,N/A,2008-08-08,115.1999969482422
2008-08-12,1.17,1.52,1.72,2.2,N/A,2008-08-11,114.4499969482422
2008-08-13,1.2,1.54,1.75,2.23,N/A,2008-08-12,113.01000213623048
2008-08-14,1.13,1.47,1.67,2.16,N/A,2008-08-13,116.0
2008-08-15,1.16,1.47,1.66,2.13,N/A,2008-08-14,115.01000213623048
2008-08-18,1.15,1.47,1.67,2.12,N/A,2008-08-15,113.7699966430664
2008-08-19,1.15,1.48,1.68,2.15,N/A,2008-08-18,112.87000274658205
2008-08-20,1.06,1.39,1.6,2.11,N/A,2008-08-19,114.52999877929688
2008-08-21,1.06,1.41,1.61,2.1,N/A,2008-08-20,114.9800033569336
2008-08-22,1.2,1.5,1.69,2.12,N/A,2008-08-21,121.18000030517578
2008-08-25,1.16,1.44,1.64,2.07,N/A,2008-08-22,114.58999633789062
2008-08-26,1.16,1.44,1.63,2.09,N/A,2008-08-25,115.11000061035156
2008-08-27,1.1,1.38,1.58,2.07,N/A,2008-08-26,116.2699966430664
2008-08-28,1.15,1.42,1.62,2.1,N/A,2008-08-27,118.1500015258789
2008-08-29,1.21,1.48,1.68,2.17,N/A,2008-08-28,115.58999633789062
2008-09-02,1.28,1.5,1.69,2.15,N/A,2008-08-29,115.45999908447266
2008-09-03,1.29,1.52,1.71,2.19,N/A,2008-09-02,109.70999908447266
2008-09-04,1.28,1.51,1.7,2.22,N/A,2008-09-03,109.3499984741211
2008-09-05,1.31,1.53,1.71,2.21,N/A,2008-09-04,107.88999938964844
2008-09-08,1.34,1.52,1.68,2.14,N/A,2008-09-05,106.2300033569336
2008-09-09,1.38,1.54,1.69,2.11,N/A,2008-09-08,106.33999633789062
2008-09-10,1.39,1.55,1.7,2.1,N/A,2008-09-09,103.26000213623048
2008-09-11,1.36,1.52,1.67,2.05,N/A,2008-09-10,102.58000183105467
2008-09-12,1.47,1.64,1.79,2.19,N/A,2008-09-11,100.87000274658205
2008-09-15,1.36,1.53,1.7,2.09,N/A,2008-09-12,101.18000030517578
2008-09-16,1.61,1.71,1.85,2.16,N/A,2008-09-15,95.70999908447266
2008-09-17,1.48,1.64,1.81,2.19,N/A,2008-09-16,91.1500015258789
2008-09-18,1.65,1.78,1.94,2.28,N/A,2008-09-17,97.16000366210938
2008-09-19,1.64,1.74,1.85,2.26,N/A,2008-09-18,97.87999725341795
2008-09-22,1.6,1.73,1.85,2.27,N/A,2008-09-19,104.5500030517578
2008-09-23,1.78,1.89,1.99,2.38,N/A,2008-09-22,120.91999816894533
2008-09-24,1.82,1.96,2.05,2.43,N/A,2008-09-23,106.61000061035156
2008-09-25,1.91,2.0,2.09,2.45,N/A,2008-09-24,105.7300033569336
2008-09-26,1.9,2.01,2.1,2.46,N/A,2008-09-25,108.0199966430664
2008-09-29,1.76,1.94,2.03,2.35,N/A,2008-09-26,106.88999938964844
2008-09-30,2.01,2.15,2.25,2.62,N/A,2008-09-29,96.37000274658205
2008-10-01,1.92,2.16,2.26,2.57,N/A,2008-09-30,100.63999938964844
2008-10-02,1.75,2.03,2.17,2.5,N/A,2008-10-01,98.52999877929688
2008-10-03,1.68,2.02,2.18,2.47,N/A,2008-10-02,93.97000122070312
2008-10-06,1.7,2.03,2.21,2.46,N/A,2008-10-03,93.87999725341795
2008-10-07,1.83,2.16,2.32,2.59,N/A,2008-10-06,87.80999755859375
2008-10-08,2.27,2.61,2.69,2.85,N/A,2008-10-07,90.05999755859375
2008-10-09,2.32,2.64,2.79,2.9,N/A,2008-10-08,88.94999694824219
2008-10-10,2.57,2.9,2.97,2.97,N/A,2008-10-09,86.58999633789062
2008-10-14,2.77,3.04,3.05,2.96,N/A,2008-10-10,77.69999694824219
2008-10-15,2.76,3.01,3.02,2.95,N/A,2008-10-13,81.19000244140625
2008-10-16,2.88,3.08,3.02,2.95,N/A,2008-10-14,78.62999725341797
2008-10-17,2.79,2.99,2.87,2.88,N/A,2008-10-15,74.54000091552734
2008-10-20,2.73,2.95,2.76,2.81,N/A,2008-10-16,69.8499984741211
2008-10-21,2.75,2.95,2.63,2.77,N/A,2008-10-17,71.8499984741211
2008-10-22,2.8,2.97,2.59,2.7,N/A,2008-10-20,74.25
2008-10-23,2.96,3.1,2.67,2.77,N/A,2008-10-21,70.88999938964844
2008-10-24,3.44,3.52,3.02,3.05,N/A,2008-10-22,66.75
2008-10-27,3.74,3.74,3.02,3.13,N/A,2008-10-23,67.83999633789062
2008-10-28,3.79,3.82,3.06,3.15,N/A,2008-10-24,64.1500015258789
2008-10-29,3.73,3.79,3.05,3.19,N/A,2008-10-27,63.220001220703125
2008-10-30,3.65,3.78,3.06,3.17,N/A,2008-10-28,62.72999954223633
2008-10-31,3.76,3.9,3.14,3.35,N/A,2008-10-29,67.5
2008-11-03,3.66,3.85,3.09,3.29,N/A,2008-10-30,65.95999908447266
2008-11-04,3.45,3.65,2.88,3.11,N/A,2008-10-31,67.80999755859375
2008-11-05,3.4,3.56,2.76,2.99,N/A,2008-11-03,63.90999984741211
2008-11-06,3.48,3.64,2.81,2.96,N/A,2008-11-04,70.52999877929688
2008-11-07,3.56,3.81,2.86,2.98,N/A,2008-11-05,65.30000305175781
2008-11-10,3.52,3.78,2.84,2.9,N/A,2008-11-06,60.77000045776367
2008-11-12,3.46,3.74,2.79,2.86,N/A,2008-11-07,61.040000915527344
2008-11-13,3.5,3.85,2.95,2.98,N/A,2008-11-10,62.40999984741211
2008-11-14,3.43,3.72,2.87,2.82,N/A,2008-11-11,59.33000183105469
2008-11-17,3.44,3.71,2.85,2.79,N/A,2008-11-12,56.15999984741211
2008-11-18,3.51,3.8,2.92,2.78,N/A,2008-11-13,58.2400016784668
2008-11-19,3.61,3.91,2.98,2.96,N/A,2008-11-14,57.040000915527344
2008-11-20,3.73,4.01,3.06,2.93,N/A,2008-11-17,54.95000076293945
2008-11-21,3.96,4.17,3.15,3.1,N/A,2008-11-18,54.38999938964844
2008-11-24,4.19,4.27,3.11,3.32,N/A,2008-11-19,53.619998931884766
2008-11-25,4.12,3.96,2.79,3.14,N/A,2008-11-20,49.619998931884766
2008-11-26,4.24,3.86,2.68,3.1,N/A,2008-11-21,49.93000030517578
2008-11-28,4.17,3.78,2.6,2.98,N/A,2008-11-24,54.5
2008-12-01,2.03,2.19,2.38,2.76,N/A,2008-11-25,50.77000045776367
2008-12-02,1.73,1.96,2.26,2.6,N/A,2008-11-26,54.43999862670898
2008-12-03,1.57,1.82,2.14,2.47,N/A,2008-11-28,54.43000030517578
2008-12-04,1.47,1.69,1.98,2.32,N/A,2008-12-01,49.27999877929688
2008-12-05,1.79,1.98,2.23,2.4,N/A,2008-12-02,46.959999084472656
2008-12-08,2.04,2.3,2.47,2.48,N/A,2008-12-03,46.790000915527344
2008-12-09,1.94,2.22,2.41,2.45,N/A,2008-12-04,43.66999816894531
2008-12-10,1.98,2.26,2.44,2.43,N/A,2008-12-05,40.810001373291016
2008-12-11,1.9,2.17,2.35,2.4,N/A,2008-12-08,43.709999084472656
2008-12-12,1.93,2.21,2.43,2.44,N/A,2008-12-09,42.06999969482422
2008-12-15,2.09,2.27,2.43,2.49,N/A,2008-12-10,43.52000045776367
2008-12-16,1.64,1.91,2.21,2.26,N/A,2008-12-11,47.97999954223633
2008-12-17,1.26,1.53,1.86,2.04,N/A,2008-12-12,46.27999877929688
2008-12-18,1.37,1.6,1.85,1.99,N/A,2008-12-15,44.5099983215332
2008-12-19,1.66,1.81,1.98,2.05,N/A,2008-12-16,43.59999847412109
2008-12-22,1.77,1.89,2.01,2.12,N/A,2008-12-17,40.060001373291016
2008-12-23,1.8,1.9,2.03,2.17,N/A,2008-12-18,36.220001220703125
2008-12-24,1.81,1.93,2.07,2.19,N/A,2008-12-19,33.869998931884766
2008-12-26,1.79,1.9,2.03,2.17,N/A,2008-12-22,39.90999984741211
2008-12-29,1.66,1.84,2.02,2.21,N/A,2008-12-23,38.97999954223633
2008-12-30,1.72,1.86,2.02,2.2,N/A,2008-12-24,35.349998474121094
2008-12-31,1.81,1.96,2.14,2.36,N/A,2008-12-26,37.709999084472656
2009-01-02,1.97,2.12,2.29,2.51,N/A,2008-12-29,40.02000045776367
2009-01-05,1.86,2.08,2.34,2.64,N/A,2008-12-30,39.02999877929688
2009-01-06,1.82,2.0,2.09,2.65,N/A,2008-12-31,44.59999847412109
2009-01-07,1.75,1.87,2.05,2.64,N/A,2009-01-02,46.34000015258789
2009-01-08,1.68,1.79,1.97,2.52,N/A,2009-01-05,48.810001373291016
2009-01-09,1.6,1.7,1.87,2.4,N/A,2009-01-06,48.58000183105469
2009-01-12,1.55,1.62,1.75,2.29,N/A,2009-01-07,42.630001068115234
2009-01-13,1.47,1.57,1.74,2.25,N/A,2009-01-08,41.70000076293945
2009-01-14,1.49,1.61,1.79,2.26,N/A,2009-01-09,40.83000183105469
2009-01-15,1.46,1.59,1.78,2.33,N/A,2009-01-12,37.59000015258789
2009-01-16,1.47,1.61,1.81,2.32,N/A,2009-01-13,37.77999877929688
2009-01-20,1.45,1.6,1.82,2.35,N/A,2009-01-14,37.27999877929688
2009-01-21,1.56,1.72,1.98,2.65,N/A,2009-01-15,35.400001525878906
2009-01-22,1.52,1.71,1.97,2.6,N/A,2009-01-16,36.5099983215332
2009-01-23,1.55,1.7,1.93,2.57,N/A,2009-01-20,38.7400016784668
2009-01-26,1.57,1.7,1.92,2.47,N/A,2009-01-21,43.54999923706055
2009-01-27,1.44,1.57,1.77,2.33,N/A,2009-01-22,43.66999816894531
2009-01-28,1.45,1.59,1.81,2.46,N/A,2009-01-23,46.470001220703125
2009-01-29,1.57,1.67,1.83,2.48,N/A,2009-01-26,45.72999954223633
2009-01-30,1.47,1.54,1.73,2.43,N/A,2009-01-27,41.58000183105469
2009-02-02,1.41,1.5,1.69,2.34,N/A,2009-01-28,42.15999984741211
2009-02-03,1.45,1.56,1.76,2.42,N/A,2009-01-29,41.43999862670898
2009-02-04,1.4,1.55,1.78,2.4,N/A,2009-01-30,41.68000030517578
2009-02-05,1.38,1.58,1.84,2.41,N/A,2009-02-02,40.08000183105469
2009-02-06,1.27,1.49,1.82,2.41,N/A,2009-02-03,40.77999877929688
2009-02-09,1.06,1.3,1.66,2.27,N/A,2009-02-04,40.31999969482422
2009-02-10,1.03,1.28,1.65,2.22,N/A,2009-02-05,41.16999816894531
2009-02-11,1.1,1.32,1.66,2.21,N/A,2009-02-06,40.16999816894531
2009-02-12,1.22,1.38,1.61,2.21,N/A,2009-02-09,39.560001373291016
2009-02-13,1.21,1.4,1.68,2.33,N/A,2009-02-10,37.54999923706055
2009-02-17,1.2,1.33,1.53,2.19,N/A,2009-02-11,35.939998626708984
2009-02-18,1.31,1.44,1.63,2.24,N/A,2009-02-12,33.97999954223633
2009-02-19,1.27,1.47,1.73,2.29,N/A,2009-02-13,37.5099983215332
2009-02-20,1.24,1.42,1.67,2.23,N/A,2009-02-17,34.93000030517578
2009-02-23,1.24,1.44,1.7,2.22,N/A,2009-02-18,34.619998931884766
2009-02-24,1.36,1.56,1.82,2.21,N/A,2009-02-19,39.47999954223633
2009-02-25,1.46,1.69,1.98,2.34,N/A,2009-02-20,38.93999862670898
2009-02-26,1.48,1.72,2.02,2.45,N/A,2009-02-23,38.43999862670898
2009-02-27,1.41,1.69,2.06,2.53,N/A,2009-02-24,39.959999084472656
2009-03-02,1.34,1.63,2.0,2.48,N/A,2009-02-25,42.5
2009-03-03,1.45,1.7,2.02,2.49,N/A,2009-02-26,45.220001220703125
2009-03-04,1.5,1.76,2.09,2.52,N/A,2009-02-27,44.7599983215332
2009-03-05,1.4,1.65,1.98,2.42,N/A,2009-03-02,40.150001525878906
2009-03-06,1.46,1.71,2.02,2.45,N/A,2009-03-03,41.650001525878906
2009-03-09,1.52,1.76,2.06,2.53,N/A,2009-03-04,45.380001068115234
2009-03-10,1.61,1.84,2.15,2.59,N/A,2009-03-05,43.61000061035156
2009-03-11,1.57,1.77,2.03,2.54,N/A,2009-03-06,45.52000045776367
2009-03-12,1.41,1.61,1.88,2.39,N/A,2009-03-09,47.06999969482422
2009-03-13,1.37,1.59,1.87,2.42,N/A,2009-03-10,45.709999084472656
2009-03-16,1.35,1.58,1.88,2.44,N/A,2009-03-11,42.33000183105469
2009-03-17,1.41,1.62,1.9,2.47,N/A,2009-03-12,47.02999877929688
2009-03-18,0.94,1.06,1.28,2.03,N/A,2009-03-13,46.25
2009-03-19,0.98,1.11,1.31,2.02,N/A,2009-03-16,47.34999847412109
2009-03-20,1.03,1.19,1.43,2.08,N/A,2009-03-17,49.15999984741211
2009-03-23,1.05,1.19,1.4,2.07,N/A,2009-03-18,48.13999938964844
2009-03-24,0.97,1.12,1.36,1.99,N/A,2009-03-19,51.61000061035156
2009-03-25,1.02,1.19,1.44,2.07,N/A,2009-03-20,51.060001373291016
2009-03-26,0.85,1.03,1.3,1.95,N/A,2009-03-23,53.79999923706055
2009-03-27,0.89,1.08,1.38,1.94,N/A,2009-03-24,53.97999954223633
2009-03-30,0.94,1.11,1.39,1.92,N/A,2009-03-25,52.77000045776367
2009-03-31,0.94,1.14,1.43,2.01,N/A,2009-03-26,54.34000015258789
2009-04-01,0.93,1.11,1.37,1.94,N/A,2009-03-27,52.380001068115234
2009-04-02,1.0,1.18,1.44,2.07,N/A,2009-03-30,48.40999984741211
2009-04-03,1.07,1.26,1.53,2.19,N/A,2009-03-31,49.65999984741211
2009-04-06,1.02,1.21,1.52,2.22,N/A,2009-04-01,48.38999938964844
2009-04-07,1.07,1.29,1.61,2.22,N/A,2009-04-02,52.63999938964844
2009-04-08,1.05,1.25,1.57,2.15,N/A,2009-04-03,52.5099983215332
2009-04-09,1.08,1.29,1.62,2.21,N/A,2009-04-06,51.04999923706055
2009-04-13,1.04,1.24,1.55,2.16,N/A,2009-04-07,49.150001525878906
2009-04-14,0.96,1.18,1.52,2.16,N/A,2009-04-08,49.380001068115234
2009-04-15,1.02,1.23,1.55,2.17,N/A,2009-04-09,52.2400016784668
2009-04-16,1.06,1.27,1.59,2.23,N/A,2009-04-13,50.04999923706055
2009-04-17,1.18,1.38,1.7,2.33,N/A,2009-04-14,49.40999984741211
2009-04-20,1.21,1.39,1.66,2.3,N/A,2009-04-15,49.25
2009-04-21,1.25,1.43,1.69,2.36,N/A,2009-04-16,49.97999954223633
2009-04-22,1.28,1.43,1.65,2.36,N/A,2009-04-17,50.33000183105469
2009-04-23,1.25,1.35,1.52,2.23,N/A,2009-04-20,45.880001068115234
2009-04-24,1.23,1.34,1.53,2.24,N/A,2009-04-21,46.5099983215332
2009-04-27,1.12,1.27,1.48,2.18,N/A,2009-04-22,48.84999847412109
2009-04-28,1.16,1.31,1.54,2.26,N/A,2009-04-23,49.619998931884766
2009-04-29,1.14,1.32,1.59,2.3,N/A,2009-04-24,51.54999923706055
2009-04-30,1.2,1.41,1.69,2.41,N/A,2009-04-27,50.13999938964844
2009-05-01,1.24,1.47,1.8,2.49,N/A,2009-04-28,49.91999816894531
2009-05-04,1.19,1.42,1.77,2.49,N/A,2009-04-29,50.970001220703125
2009-05-05,1.19,1.43,1.77,2.48,N/A,2009-04-30,51.119998931884766
2009-05-06,1.13,1.4,1.74,2.43,N/A,2009-05-01,53.20000076293945
